1685623140.0	1685625120.0	Abnormal
1685625480.0	1685627100.0	Abnormal
1685671500.0	1685677800.0	Normal
1685707920.0	1685712000.0	Normal
1686824820.0	1686830040.0	Abnormal
1686833520.0	1686837840.0	Abnormal
1686853980.0	1686858720.0	Normal
1686892260.0	1686894360.0	Normal
1686907620.0	1686912060.0	Normal
1686914100.0	1686915600.0	Normal
1686935220.0	1686939180.0	Normal
1686982800.0	1686984840.0	Normal
1686999480.0	1687004100.0	Normal
1687032660.0	1687037700.0	Normal
1687107360.0	1687113060.0	Normal
1687120200.0	1687124400.0	Normal
1687125240.0	1687129260.0	Normal
1687149960.0	1687153800.0	Abnormal
1687165200.0	1687167480.0	Abnormal
1687168500.0	1687168740.0	Abnormal
1687202400.0	1687237080.0	Abnormal
1687246800.0	1687249920.0	Normal
1687250280.0	1687251480.0	Abnormal
1687271580.0	1687274100.0	Normal
1687294320.0	1687295760.0	Normal
1687300620.0	1687302780.0	Abnormal
1687330800.0	1687332720.0	Normal
1687333860.0	1687335780.0	Normal
1687380660.0	1687386720.0	Normal
1687416780.0	1687419060.0	Normal
1687433520.0	1687438560.0	Normal
1687455840.0	1687463040.0	Normal
1687468080.0	1687473180.0	Abnormal
1687538820.0	1687543560.0	Normal
1687552260.0	1687558920.0	Normal
1687591620.0	1687597560.0	Normal
1687622820.0	1687627980.0	Abnormal
1687681920.0	1687685580.0	Normal
1687704300.0	1687710240.0	Abnormal
1687727100.0	1687732320.0	Normal
1687762380.0	1687764000.0	Normal
1687764240.0	1687767960.0	Abnormal
1687769700.0	1687773060.0	Normal
1687773720.0	1687774080.0	Abnormal
1687799100.0	1687799700.0	Abnormal
1687800420.0	1687803480.0	Normal
1687850040.0	1687850940.0	Abnormal
1687851120.0	1687851180.0	Abnormal
1687932600.0	1687935780.0	Normal
1687935960.0	1687939440.0	Normal
1687940160.0	1687941420.0	Normal
1687941720.0	1687942020.0	Abnormal
1687970400.0	1687974420.0	Normal
1687978440.0	1687982280.0	Abnormal
1688021520.0	1688026140.0	Normal
1688026680.0	1688029560.0	Normal
1688042040.0	1688045460.0	Normal
1688045940.0	1688048940.0	Normal
1688056380.0	1688057040.0	Abnormal
1688057340.0	1688061960.0	Normal
1688062980.0	1688064780.0	Normal
1688083680.0	1688085000.0	Normal
1688086260.0	1688088540.0	Abnormal
1688117820.0	1688118420.0	Abnormal
1688140860.0	1688144940.0	Normal
1688147520.0	1688152860.0	Abnormal
1688156880.0	1688162880.0	Abnormal
