1701413100.0	1701418500.0	Normal
1701418680.0	1701421140.0	Abnormal
1701452100.0	1701457500.0	Normal
1701470220.0	1701472440.0	Normal
1701472680.0	1701476940.0	Abnormal
1701497460.0	1701503280.0	Normal
1701503640.0	1701508740.0	Abnormal
1701513900.0	1701516780.0	Normal
1701521040.0	1701526200.0	Normal
1701545580.0	1701551820.0	Abnormal
1701565140.0	1701569940.0	Normal
1701587820.0	1701594180.0	Abnormal
1701604200.0	1701609420.0	Abnormal
1701617160.0	1701625740.0	Abnormal
1701628080.0	1701632640.0	Abnormal
1701650940.0	1701654840.0	Abnormal
1701655260.0	1701656760.0	Abnormal
1701657840.0	1701661440.0	Abnormal
1701679920.0	1701682440.0	Abnormal
1701683940.0	1701686340.0	Abnormal
1701703620.0	1701705060.0	Abnormal
1701705720.0	1701709620.0	Abnormal
1701713040.0	1701718500.0	Abnormal
1701737820.0	1701739680.0	Normal
1701748320.0	1701753660.0	Abnormal
1701779640.0	1701786960.0	Abnormal
1701791340.0	1701798060.0	Normal
1701837840.0	1701843300.0	Abnormal
1701862920.0	1701868920.0	Normal
1701876780.0	1701881700.0	Normal
1701894660.0	1701900180.0	Normal
1701945660.0	1701948660.0	Normal
1701950460.0	1701950460.0	Abnormal
1701951960.0	1701954960.0	Abnormal
1701975120.0	1701979860.0	Normal
1701982740.0	1701987420.0	Normal
1702054320.0	1702060140.0	Normal
1702065180.0	1702070040.0	Abnormal
1702074360.0	1702081200.0	Abnormal
1702088940.0	1702092780.0	Abnormal
1702093020.0	1702098660.0	Abnormal
1702117440.0	1702123440.0	Normal
1702129440.0	1702134480.0	Normal
1702134780.0	1702138380.0	Abnormal
1702150080.0	1702153620.0	Normal
1702155180.0	1702160340.0	Abnormal
1702168800.0	1702177680.0	Abnormal
1702180740.0	1702203120.0	Abnormal
1702205820.0	1702210800.0	Abnormal
1702235220.0	1702240320.0	Normal
1702240920.0	1702242960.0	Normal
1702254840.0	1702259340.0	Abnormal
1702275600.0	1702281480.0	Normal
1702297920.0	1702302780.0	Abnormal
1702323240.0	1702329240.0	Abnormal
1702343940.0	1702349700.0	Abnormal
1702350000.0	1702354680.0	Abnormal
1702382640.0	1702387680.0	Abnormal
1702390200.0	1702396200.0	Abnormal
1702405980.0	1702410720.0	Abnormal
1702422840.0	1702427340.0	Abnormal
1702428660.0	1702429800.0	Abnormal
1702431600.0	1702434600.0	Abnormal
1702472760.0	1702483080.0	Normal
1702488660.0	1702490220.0	Abnormal
1702490460.0	1702490820.0	Abnormal
1702492080.0	1702496160.0	Abnormal
1702496580.0	1702501320.0	Normal
1702512180.0	1702517040.0	Normal
1702529340.0	1702535220.0	Normal
1702537320.0	1702541280.0	Abnormal
1702550940.0	1702555440.0	Abnormal
1702574040.0	1702578900.0	Normal
1702603200.0	1702608840.0	Abnormal
1702613880.0	1702617240.0	Abnormal
1702659480.0	1702665900.0	Abnormal
1702672140.0	1702676040.0	Abnormal
1702694100.0	1702695480.0	Abnormal
1702695840.0	1702700040.0	Abnormal
1702714560.0	1702717680.0	Normal
1702739040.0	1702744260.0	Normal
1702757580.0	1702761720.0	Abnormal
1702815960.0	1702822020.0	Abnormal
1702827660.0	1702832160.0	Normal
1703064840.0	1703069040.0	Normal
1703410800.0	1703415000.0	Normal
1703486280.0	1703492400.0	Normal
1703746620.0	1703752140.0	Normal
1704006180.0	1704010860.0	Abnormal
