1701388800.0	1701389400.0	D
1701389460.0	1701389520.0	C
1701389580.0	1701398520.0	D
1701398580.0	1701398580.0	C
1701398640.0	1701400260.0	B
1701400320.0	1701405720.0	D
1701405780.0	1701405780.0	C
1701405840.0	1701413040.0	B
1701413100.0	1701413100.0	C
1701413160.0	1701420900.0	D
1701420960.0	1701421080.0	C
1701421140.0	1701422580.0	D
1701422640.0	1701452040.0	B
1701452100.0	1701457380.0	D
1701457440.0	1701457500.0	C
1701457560.0	1701458760.0	B
1701458820.0	1701463860.0	D
1701463920.0	1701464520.0	B
1701464580.0	1701464580.0	C
1701464640.0	1701465360.0	D
1701465420.0	1701470220.0	B
1701470280.0	1701470400.0	C
1701470460.0	1701476940.0	D
1701477000.0	1701477300.0	A
1701477360.0	1701483960.0	D
1701484020.0	1701484020.0	C
1701484080.0	1701497400.0	B
1701497460.0	1701497640.0	C
1701497700.0	1701503700.0	D
1701503760.0	1701503820.0	C
1701503880.0	1701508560.0	D
1701508620.0	1701508740.0	C
1701508800.0	1701513780.0	B
1701513840.0	1701513840.0	C
1701513900.0	1701513960.0	D
1701514020.0	1701514080.0	C
1701514140.0	1701514620.0	D
1701514680.0	1701516240.0	C
1701516300.0	1701520020.0	D
1701520080.0	1701520980.0	B
1701521040.0	1701521040.0	C
1701521100.0	1701526440.0	D
1701526500.0	1701537600.0	B
1701537660.0	1701537660.0	C
1701537720.0	1701538380.0	D
1701538440.0	1701538980.0	B
1701539040.0	1701539040.0	C
1701539100.0	1701545580.0	D
1701545640.0	1701545760.0	C
1701545820.0	1701551880.0	D
1701551940.0	1701553380.0	A
1701553440.0	1701554820.0	D
1701554880.0	1701554880.0	C
1701554940.0	1701565140.0	B
1701565200.0	1701628200.0	D
1701628260.0	1701628320.0	C
1701628380.0	1701632400.0	D
1701632460.0	1701632580.0	C
1701632640.0	1701632700.0	D
1701632760.0	1701632820.0	A
1701632880.0	1701656760.0	D
1701656820.0	1701657660.0	A
1701657720.0	1701661500.0	D
1701661560.0	1701661680.0	A
1701661740.0	1701662160.0	D
1701662220.0	1701677520.0	B
1701677580.0	1701677580.0	C
1701677640.0	1701691740.0	D
1701691800.0	1701692040.0	B
1701692100.0	1701692100.0	C
1701692160.0	1701698700.0	D
1701698760.0	1701698760.0	C
1701698820.0	1701703500.0	B
1701703560.0	1701703560.0	C
1701703620.0	1701705000.0	D
1701705060.0	1701705120.0	C
1701705180.0	1701705540.0	A
1701705600.0	1701705780.0	D
1701705840.0	1701705900.0	C
1701705960.0	1701709680.0	D
1701709740.0	1701709800.0	A
1701709860.0	1701720360.0	D
1701720420.0	1701721020.0	B
1701721080.0	1701725040.0	D
1701725100.0	1701737760.0	B
1701737820.0	1701737820.0	C
1701737880.0	1701740460.0	D
1701740520.0	1701740520.0	C
1701740580.0	1701740880.0	B
1701740940.0	1701740940.0	C
1701741000.0	1701747360.0	D
