1648808940.0	1648813800.0	Normal
1648840980.0	1648846260.0	Normal
1648859580.0	1648865220.0	Normal
1648878120.0	1648884240.0	Normal
1648999020.0	1649002680.0	Normal
1649006460.0	1649008740.0	Normal
1649289780.0	1649293200.0	Normal
1649310660.0	1649315940.0	Normal
1649323860.0	1649327940.0	Normal
1649341320.0	1649343600.0	Normal
1649350080.0	1649353680.0	Normal
1649369640.0	1649371740.0	Normal
1649382540.0	1649386500.0	Normal
1649407260.0	1649413560.0	Normal
1649433120.0	1649435220.0	Normal
1649457540.0	1649463540.0	Normal
1649484900.0	1649490900.0	Normal
1649508600.0	1649512980.0	Normal
1649538180.0	1649543640.0	Normal
1649578260.0	1649580900.0	Normal
1649587320.0	1649592660.0	Normal
1649606160.0	1649609160.0	Normal
1649643420.0	1649646420.0	Normal
1649658660.0	1649666760.0	Normal
1649673960.0	1649677320.0	Normal
1649703660.0	1649706960.0	Normal
1649712840.0	1649717520.0	Normal
1649752320.0	1649760840.0	Normal
1649785080.0	1649788920.0	Normal
1649806380.0	1649809500.0	Normal
1649840640.0	1649845920.0	Normal
1649864220.0	1649867640.0	Normal
1649872560.0	1649875380.0	Normal
1649877660.0	1649879940.0	Normal
1649909040.0	1649912340.0	Normal
1649921460.0	1649925120.0	Normal
1649945460.0	1649947920.0	Normal
1649949240.0	1649951520.0	Normal
1649970600.0	1649973780.0	Normal
1650006240.0	1650010980.0	Normal
1650046500.0	1650052560.0	Normal
1650059580.0	1650065220.0	Normal
1650102840.0	1650104400.0	Normal
1650117180.0	1650122280.0	Normal
1650131160.0	1650135660.0	Normal
1650150420.0	1650154320.0	Normal
1650178920.0	1650181620.0	Normal
1650197460.0	1650203040.0	Normal
1650209160.0	1650210780.0	Normal
1650220200.0	1650224220.0	Normal
1650232800.0	1650235020.0	Normal
1650249360.0	1650249840.0	Abnormal
1650259980.0	1650265380.0	Normal
1650265560.0	1650265920.0	Abnormal
1650268620.0	1650269880.0	Normal
1650280260.0	1650281160.0	Abnormal
1650290880.0	1650297540.0	Normal
1650307560.0	1650311580.0	Normal
1650341100.0	1650344580.0	Normal
1650348000.0	1650351420.0	Normal
1650390060.0	1650390540.0	Abnormal
1650390900.0	1650396840.0	Normal
1650410640.0	1650412320.0	Normal
1650412620.0	1650414720.0	Normal
1650444660.0	1650448200.0	Normal
1650449400.0	1650451800.0	Normal
1650476520.0	1650479700.0	Normal
1650482940.0	1650483600.0	Abnormal
1650489660.0	1650493440.0	Normal
1650513060.0	1650515580.0	Normal
1650519420.0	1650522480.0	Normal
1650558660.0	1650561240.0	Normal
1650561600.0	1650562140.0	Abnormal
1650562560.0	1650567480.0	Normal
1650578100.0	1650594900.0	Normal
1650603840.0	1650606600.0	Normal
1650612000.0	1650614580.0	Normal
1650646800.0	1650652440.0	Normal
1650666900.0	1650669300.0	Normal
1650675720.0	1650680520.0	Normal
1650701880.0	1650705000.0	Normal
1650711840.0	1650715020.0	Normal
1650734160.0	1650734520.0	Abnormal
1650737400.0	1650740520.0	Normal
1650744480.0	1650747480.0	Normal
1650774420.0	1650777960.0	Normal
1650788100.0	1650791280.0	Normal
1650791520.0	1650792660.0	Abnormal
1650804720.0	1650808920.0	Abnormal
1650809040.0	1650810300.0	Abnormal
1650839100.0	1650843420.0	Normal
1650864900.0	1650871200.0	Normal
1650893580.0	1650898320.0	Normal
1650927600.0	1650930240.0	Normal
1650933420.0	1650937200.0	Normal
1650948960.0	1650951180.0	Normal
1650957960.0	1650960660.0	Normal
1650963600.0	1650968220.0	Abnormal
1651008300.0	1651011900.0	Normal
1651013640.0	1651017840.0	Normal
1651035660.0	1651037460.0	Normal
1651038180.0	1651041900.0	Abnormal
1651078740.0	1651083420.0	Normal
1651090860.0	1651094820.0	Normal
1651121520.0	1651125300.0	Normal
1651130160.0	1651132200.0	Normal
1651134660.0	1651136460.0	Normal
1651162080.0	1651166700.0	Normal
1651186500.0	1651188000.0	Normal
1651191060.0	1651192800.0	Abnormal
1651193460.0	1651196520.0	Normal
1651220280.0	1651220520.0	Abnormal
1651220940.0	1651222080.0	Normal
1651222380.0	1651225380.0	Normal
1651255140.0	1651259400.0	Normal
1651268880.0	1651274220.0	Normal
1651306080.0	1651311240.0	Normal
1651329540.0	1651336980.0	Normal
1651348680.0	1651351860.0	Normal
1651361580.0	1651363200.0	Normal
